ID	SEX	BIRTH	DOD	REMOVE DATE	DAM	SIRE	BEHAVIORAL MOM	CS STATUS	GROUP AT BIRTH	CS BIRTH SEASON	Comments
73R	m	05/01/2002		29/01/2004	L66	40C	L49	Remove	V	2002	
40S	m	15/11/2001		29/01/2004	R65	39C	R65	Remove	F	2002	
86P	m	02/01/2002		30/01/2004	Z14	39C	Z14	Remove	F	2002	
79R	m	26/11/2001		13/02/2004	Z67	37C	Z67	Remove	BB	2002	
85R	m	10/01/2002		13/02/2004	37B	37C	37B	Remove	BB	2002	
80R	f	15/02/2002		29/01/2004	11C	37C	11C	Remove	BB	2002	
39R	m	23/10/2001		21/01/2004	X83	33A	X83	Remove	R	2002	
44R	m	03/11/2001		27/01/2004		33A	77D	Remove	R	2002	
67R	m	04/11/2001	22/02/2003		O33	33A	O33	Dead	R	2002	
32R	m	08/11/2001		28/01/2004	87F	33A	87F	Remove	R	2002	
37R	f	15/11/2001		04/02/2004	10C	33A	10C	Remove	R	2002	
68R	f	01/12/2001		22/01/2004	H45	33A	H45	Remove	R	2002	
98P	f	18/11/2001		06/02/2004	J79	29C	J79	Remove	V	2002	
87R	f	23/12/2001		28/01/2004	78A	29C	78A	Remove	F	2002	
22S	f	17/11/2001	15/02/2009		76D	28E	76D	Dead	R	2002	
95R	f	13/12/2001		04/03/2004	T84	28B	T84	Remove	S	2002	
14R	f	17/11/2001		27/01/2004	80C	25B	80C	Remove	CC	2002	
93R	m	23/10/2001			Z82	17A	Z82	IN CS	S	2002	
22R	m	27/10/2001			J74	17A	J74	IN CS	S	2002	
00S	m	07/11/2001		30/01/2004	36D	17A	36D	Remove	S	2002	
84R	f	05/12/2001		20/02/2004	39A	14D	39A	Remove	CC	2002	
50R	m	15/12/2001	15/03/2003		T86	14D	T86	Dead	CC	2002	
46R	m	18/12/2001		24/02/2004	V99	14D	V99	Remove	BB	2002	
08R	f	21/12/2001		06/02/2004	31D	14D	31D	Remove	BB	2002	
03R	m	08/11/2001		06/02/2004	T98	13E	T98	Remove	V	2002	
00R	f	15/03/2002		29/01/2004	13B	12E	13B	Remove	V	2002	
04R	m	03/12/2001		21/01/2004	42B	10D	42B	Remove	F	2002	
31R	f	17/11/2001		22/02/2006	X37	03D	X37	Remove	R	2002	
83P	f	26/11/2001	11/02/2003		01B	02C	01B	Dead	F	2002	
96P	m	26/12/2001		02/03/2004	L49	00A	L66	Remove	V	2002	
I0239F	m	18/09/2001	18/09/2001				39F	Dead	R	2002	
I0292D	u	08/10/2001	08/10/2001				92D	Dead	F	2002	
I0278E	m	11/10/2001	14/10/2001				78E	Dead	DD	2002	
i0220E	f	19/10/2001		22/02/2002			20E	Remove	E	2002	
i02Z81	f	19/10/2001		27/02/2002			Z81	Remove	D	2002	
I0228H	u	22/10/2001	22/10/2001				28H	Dead	BB	2002	
i02O44	m	27/10/2001		05/03/2002			O44	Remove	F	2002	
i02N13	f	28/10/2001		05/03/2002			N13	Remove	F	2002	
I02J71	u	29/10/2001	29/10/2001				J71	Dead	S	2002	
i0247A	f	30/10/2001		27/02/2002			47A	Remove	D	2002	
I02F38	m	02/11/2001	16/11/2001				F38	Dead	V	2002	
i0277H	f	05/11/2001	12/06/2002				77H	Dead	BB	2002	
i0200B	f	05/11/2001		22/02/2002			00B	Remove	L	2002	
i02X55	f	06/11/2001		08/02/2002			X55	Remove	D	2002	
i02J89	m	06/11/2001		22/02/2002			J89	Remove	E	2002	
I0228I	u	08/11/2001	07/12/2001				28I	Dead	R	2002	
i0298C	f	08/11/2001	18/11/2002				98C	Dead	CC	2002	
i02T85	f	08/11/2001		07/03/2002			T85	Remove	S	2002	
i0285F	m	11/11/2001	15/03/2003				85F	Dead	KK	2002	
i02R74	m	11/11/2001		07/03/2002			R74	Remove	I	2002	
I0296G	f	12/11/2001	21/11/2001				96G	Dead	R	2002	
i0244B	m	12/11/2001	21/02/2002				44B	Dead	E	2002	
i0257A	f	12/11/2001		23/01/2002			57A	Remove	F	2002	
i0295G	f	12/11/2001		21/02/2002			95G	Remove	J	2002	
i0272G	m	12/11/2001		26/02/2002			72G	Remove	E	2002	
i0293D	f	12/11/2001		22/03/2002			93D	Remove	F	2002	
i0267F	f	14/11/2001	27/12/2001				67F	Dead	V	2002	
i0274H	f	14/11/2001	25/01/2002				74H	Dead	R	2002	
i0214C	f	14/11/2001		19/03/2002			14C	Remove	F	2002	
i02L80	m	15/11/2001	27/12/2001				L80	Dead	K	2002	
i0281E	f	16/11/2001	28/02/2003				81E	Dead	V	2002	
i02X78	m	16/11/2001		27/02/2002			X78	Remove	G	2002	
i02R78	f	16/11/2001		28/02/2002			R78	Remove	F	2002	
I0248B	u	17/11/2001	04/12/2001				48B	Dead	F	2002	
i02O38	f	17/11/2001		13/03/2002			O38	Remove	G	2002	
I02F72	f	18/11/2001	28/11/2001				F72	Dead	F	2002	
I0278C-1	f	18/11/2001	18/12/2001				78C	Dead	HH	2002	
i0276H	m	18/11/2001	30/09/2002				76H	Dead	HH	2002	
i02S55	f	18/11/2001		21/02/2002			S55	Remove	J	2002	
i02J66	u	20/11/2001		21/02/2002			J66	Remove	J	2002	
i0251B	f	20/11/2001		12/03/2002			51b	Remove	G	2002	
I0274F	u	21/11/2001	07/12/2001				74F	Dead	DD	2002	
i02X46	m	21/11/2001		27/02/2002			X46	Remove	U	2002	
i02R27	m	23/11/2001	13/12/2001				R27	Dead	C	2002	
i02N20	f	23/11/2001	14/12/2001				N20	Dead	J	2002	
i02L84	m	23/11/2001	19/06/2002				L84	Dead	KK	2002	
i02K83	m	23/11/2001	15/03/2003				K83	Dead	BB	2002	
92R	m	23/11/2001		24/02/2004	93A		93A	Remove	BB	2002	
i02Z52	m	24/11/2001		17/01/2002			Z52	Remove	J	2002	
i0208F	m	24/11/2001		23/01/2002			08F	Remove	F	2002	
i02L97	m	24/11/2001		08/02/2002			L97	Remove	D	2002	
i02T12	f	24/11/2001		28/02/2002			T12	Remove	E	2002	
01S	m	24/11/2001		30/01/2004	40A		40A	Remove	CC	2002	
i0246B	m	25/11/2001	16/05/2002				46B	Dead	S	2002	
i0290D	f	25/11/2001	15/03/2003				90D	Dead	F	2002	
i0213H	u	26/11/2001	18/12/2001				13H	Dead	V	2002	
i02Z72	u	26/11/2001		21/02/2002			Z72	Remove	DD	2002	
i02Z74	f	26/11/2001		13/03/2002			Z74	Remove	G	2002	
i02V76	m	26/11/2001		19/03/2002			V76	Remove	L	2002	
I02Z78	u	27/11/2001	08/12/2001				Z78	Dead	F	2002	
i02O30	m	27/11/2001	22/04/2002				O30	Dead	C	2002	
i0259F	f	27/11/2001	10/06/2002				59F	Dead	R	2002	
i02Z73	u	27/11/2001		21/03/2002			Z73	Remove	G	2002	
i0270H	m	28/11/2001		13/03/2002			70H	Remove	G	2002	
i02K81	f	01/12/2001	02/04/2002				K81	Dead	R	2002	
i0273B	m	01/12/2001	15/03/2003				73B	Dead	F	2002	
i02K07	f	02/12/2001		23/01/2002			K07	Remove	F	2002	
i0205D	m	02/12/2001		21/02/2002			05D	Remove	D	2002	
i0204A	m	02/12/2001		27/02/2002			04A	Remove	I	2002	
i0294B	m	03/12/2001		08/02/2002			94B	Remove	J	2002	
i0233G	u	03/12/2001		21/02/2002			33G	Remove	DD	2002	
i02S59	u	03/12/2001		21/02/2002			S59	Remove	F	2002	
i02I50	u	06/12/2001	08/12/2001				I50	Dead	H	2002	
i0264H	f	09/12/2001	11/12/2001				64H	Dead	C	2002	
i02V91	f	09/12/2001		08/02/2002			V91	Remove	E	2002	
i02Z07	m	09/12/2001		26/02/2002			Z07	Remove	F	2002	
i02O75	f	11/12/2001		06/03/2002			O75	Remove	F	2002	
i02V81	m	11/12/2001		07/03/2002			V81	Remove	E	2002	
i02J85	f	15/12/2001		17/01/2002			J85	Remove	F	2002	
i02O70	u	18/12/2001		17/01/2002			O70	Remove	F	2002	
i02Z92	m	19/12/2001		02/03/2002			Z92	Remove	D	2002	
i0214F	m	21/12/2001		27/02/2002			14F	Remove	F	2002	
10R	m	24/12/2001	12/01/2016		R75		R75	Dead	KK	2002	
i02O63	u	25/12/2001	31/12/2001				O63	Dead	v	2002	
i02R79	f	25/12/2001		06/03/2002			R79	Remove	F	2002	
i02Z97	m	25/12/2001		20/03/2002			Z97	Remove	F	2002	
i02R64	u	26/12/2001	29/01/2002				R64	Dead	F	2002	
i0254I	u	26/12/2001		17/01/2002			54I	Remove	L	2002	
i0280A	f	26/12/2001		27/02/2002			80A	Remove	I	2002	
i0219I	m	26/12/2001		12/03/2002			19I	Remove	G	2002	
i02O36	m	26/12/2001		12/03/2002			O36	Remove	D	2002	
i0283C	f	26/12/2001		20/03/2002			83C	Remove	G	2002	
i0299A	u	27/12/2001	03/01/2002				99A	Dead	F	2002	
i02R68	m	28/12/2001		17/01/2002			R68	Remove	F	2002	
i0238E	f	31/12/2001	20/04/2002				38E	Dead	R	2002	
i0290G	m	01/01/2002	15/03/2003				90G	Dead	R	2002	
i0284C	m	01/01/2002		20/03/2002			84C	Remove	D	2002	
i0298H	m	02/01/2002		20/02/2002			98H	Remove	S	2002	
i0281B	m	03/01/2002	15/03/2003				81B	Dead	HH	2002	
i0203I	m	03/01/2002		27/02/2002			03I	Remove	I	2002	
i0271E	f	05/01/2002		30/01/2002			71E	Remove	F	2002	
i0256D	m	05/01/2002		01/02/2002			56D	Remove	F	2002	
i0291E	f	05/01/2002		27/02/2002			91E	Remove	L	2002	
i02V82	m	06/01/2002		01/03/2002			V82	Remove	I	2002	
i0205A	u	07/01/2002		21/02/2002			05A	Remove	I	2002	
i02G43	m	08/01/2002	21/11/2002				G43	Dead	HH	2002	
i0214I	u	12/01/2002	23/01/2002				14I	Dead	F	2002	
i02T27	u	12/01/2002		19/03/2002			T27	Remove	F	2002	
i02X20	m	15/01/2002	15/03/2003				X20	Dead	HH	2002	
i02I70	f	17/01/2002		15/03/2002			I70	Remove	F	2002	
i02V04	m	19/01/2002		29/01/2002			V04	Remove	F	2002	
i0234D	u	26/01/2002		21/02/2002			34D	Remove	G	2002	
I0200F	u	27/01/2002	31/01/2002				00F	Dead	F	2002	
i02O56	m	12/02/2002		01/03/2002			O56	Remove	I	2002	
I0204E	m	13/02/2002	28/02/2002				04E	Dead	F	2002	
i02N05	m	13/02/2002		13/03/2002			N05	Remove	K	2002	
i02L37	m	14/02/2002		13/03/2002			L37	Remove	D	2002	
i02X91	f	01/03/2002	19/03/2002				X91	Dead	R	2002	
ii02X91	f	01/03/2002	09/12/2002				X91	Dead	R	2002	
i02K04	m	14/03/2002	16/03/2002				K04	Dead	F	2002	
i0229B	u	15/03/2002	09/05/2002				29B	Dead	F	2002	
I0220F	u	28/05/2002	31/05/2002				20F	Dead	F	2002	
12P	m	27/11/2000		28/01/2003	46F	Z90	46F	Remove	F	2001	
44P	m	04/12/2000		22/01/2003	07F	Z90	07F	Remove	LL	2001	
63P	f	14/12/2000		11/02/2003	64D	Z90	64D	Remove	F	2001	
77O	m	29/11/2000		29/01/2003	O33	Z71	O33	Remove	R	2001	
80O	f	07/01/2001		29/01/2003	03H	Z71	03H	Remove	R	2001	
34O	m	04/12/2000	01/04/2002		73C	Z46	73C	Dead	F	2001	
88O	f	06/01/2001		29/01/2003	O96	Z46	15C	Remove	R	2001	
72P	m	20/03/2001		30/01/2003	V05	Z46	V05	Remove	KK	2001	
68P	f	19/12/2000		30/01/2003	99A	Z10	99A	Remove	F	2001	
76O	m	14/12/2000		24/01/2003	96A	Z01	96A	Remove	R	2001	
16P	m	22/12/2000		22/12/2005	76D	Z01	76D	Remove	R	2001	
33P	m	26/12/2000		23/01/2003	L49	Z00	L49	Remove	V	2001	
92O	f	09/12/2000	09/12/2004		68C	X94	68C	Dead	R	2001	
19P	m	19/01/2001	01/03/2002		X91	X94	X91	Dead	R	2001	
49O	m	09/12/2000		28/01/2003	07A	X81	07A	Remove	KK	2001	
25P	f	08/12/2000			65A	X57	65A	IN CS	KK	2001	
71P	f	26/11/2000		29/01/2003	T12	V95	T12	Remove	EE	2001	
13P	m	26/12/2000		22/01/2003	18A	V95	18A	Remove	F	2001	
22P	m	05/12/2000		28/01/2003	53E	V83	53E	Remove	KK	2001	
54P	f	26/11/2000		30/01/2003	V58	V79	V58	Remove	F	2001	
05P	f	02/01/2001		27/02/2003	D69	V79	D69	Remove	F	2001	
02P	m	21/01/2001		22/01/2003	J92	V79	J92	Remove	F	2001	
94O	m	18/12/2000			13B	V45	13B	IN CS	V	2001	
54O	f	15/11/2000		30/01/2003	41C	V29	41C	Remove	BB	2001	
58O	m	25/12/2000		23/01/2003	37B	V29	37B	Remove	BB	2001	
56O	f	13/12/2000	13/07/2004		37D	T88	37D	Dead	KK	2001	
50O	f	17/01/2001		23/01/2003	82C	T82	82C	Remove	CC	2001	
74O	m	06/01/2001	11/03/2002		T83	T57	T83	Dead	S	2001	
75O	m	13/02/2001	20/02/2002		S37	T57	S37	Dead	S	2001	
67O	f	10/12/2000		29/01/2003	33C	T16	33C	Remove	R	2001	
21P	m	22/12/2000	16/03/2010		31A	T16	31A	Dead	R	2001	
42P	f	17/01/2001	11/07/2001		R59	S76	R59	Dead	F	2001	
51P	f	28/11/2000		22/01/2003	X97	R70	X97	Remove	F	2001	
33O	m	29/11/2000		23/01/2003	X86	R70	X86	Remove	F	2001	
99O	m	17/12/2000		22/01/2003	90D	R70	90D	Remove	F	2001	
78O	f	28/12/2000		28/01/2003	89C	R70	89C	Remove	F	2001	
35O	f	31/12/2000	01/05/2012		X20	R70	X20	Dead	HH	2001	
97O	f	17/01/2001	20/01/2004		G43	O34	G43	Dead	HH	2001	
49P	f	08/12/2000		22/01/2003	67G	O23	42B	Remove	F	2001	
89O	m	04/12/2000		29/01/2003	15C	O15	O96	Remove	R	2001	
86O	m	16/11/2000		29/01/2003	J99	N60	J99	Remove	R	2001	
69O	f	18/01/2001			D07	N60	D07	IN CS	R	2001	
81O	m	13/11/2000			02A	L83	02A	IN CS	R	2001	
85O	m	17/12/2000		04/02/2003	54B	L83	54B	Remove	R	2001	
71O	m	27/12/2000			95A	L83	95A	Missing	R	2001	data incomplete
41O	f	08/12/2000		11/02/2003	K04	L64	K04	Remove	F	2001	
09P	m	11/02/2001		06/02/2003	J95	L64	J95	Remove	F	2001	
87O	m	18/11/2000	11/07/2001		J12	K85	J12	Dead	R	2001	
62P	m	29/11/2000		22/01/2003	17C	K85	17C	Remove	F	2001	
37O	m	30/12/2000		22/01/2003	N12	K32	N12	Remove	F	2001	
43P	m	16/01/2001			H74	K32	H74	IN CS	F	2001	
29P	m	21/01/2001		11/02/2003	24B	K32	24B	Remove	F	2001	
57P	f	17/12/2000		05/03/2003	55H	K14	55H	Remove	F	2001	
27P	f	20/03/2001		30/01/2003	42A	J88	42A	Remove	S	2001	
18P	f	14/12/2000		24/01/2003	35F	J81	35F	Remove	R	2001	
37P	f	28/12/2000			K28	J81	K28	IN CS	R	2001	
43O	f	05/11/2000		23/01/2003	80C	J21	80C	Remove	CC	2001	
38P	f	20/11/2000		03/02/2010	L19	J21	L19	Remove	R	2001	
20P	m	09/12/2000		30/01/2003	35B	J21	35B	Remove	R	2001	
58P	m	20/03/2001	13/08/2009		13H	I85	13H	Dead	V	2001	
50P	m	20/03/2001			56E	I37	56E	IN CS	F	2001	
42O	f	25/12/2000		10/03/2010	V37	H87	V37	Remove	F	2001	
65O	m	14/11/2000		28/01/2003	K83	G62	K83	Remove	BB	2001	
32P	f	21/11/2000		07/02/2003	L48	G62	L48	Remove	HH	2001	
73P	f	19/12/2000		06/02/2003	89A	G62	89A	Remove	BB	2001	
66O	f	18/02/2001		28/01/2003	K80	G62	K80	Remove	CC	2001	
52O	m	22/02/2001	27/02/2002		O27	G62	O27	Dead	BB	2001	
93O	f	02/12/2000			L84	G23	L84	IN CS	KK	2001	
46P	m	06/12/2000	14/03/2002		X17	F46	X17	Dead	F	2001	
26P	m	03/12/2000	18/04/2012		I56	F32	I56	Dead	S	2001	
45P	f	27/12/2000		27/02/2003	56A	E54	56A	Remove	F	2001	
46O	f	17/01/2001		28/01/2003	V99	E54	V99	Remove	BB	2001	
67P	m	18/02/2001		23/01/2003	K89	E54	K89	Remove	BB	2001	
48P	m	07/05/2001		22/01/2003	86C	E05	86C	Remove	F	2001	
52P	f	17/12/2000			61A	D78	61A	IN CS	F	2001	
53P	f	14/11/2000		22/01/2003	V76	A87	V76	Remove	LL	2001	
23P	f	27/11/2000		23/01/2003	82B	90B	82B	Remove	CC	2001	
11P	f	07/12/2000		23/01/2003	40A	90B	40A	Remove	CC	2001	
53O	f	18/12/2000		02/02/2003	Z67	90B	Z67	Remove	BB	2001	
55O	f	17/01/2001		12/02/2003	11C	90B	11C	Remove	BB	2001	
61P	f	06/12/2000		22/01/2003	92D	90A	92D	Remove	F	2001	
36O	f	08/12/2000			V80	90A	V80	IN CS	HH	2001	
06P	m	08/12/2000		22/01/2003	J28	88C	J28	Remove	F	2001	
31O	m	02/01/2001		22/01/2003	K11	88C	K11	Remove	F	2001	
64P	f	11/12/2000			39B	85B	39B	IN CS	F	2001	
03P	f	14/12/2000		28/01/2003	Z08	85A	Z08	Remove	F	2001	
60O	m	25/12/2000		28/01/2003	36B	79B	36B	Remove	BB	2001	
35P	f	09/01/2001		05/02/2003	81B	79B	81B	Remove	HH	2001	
36P	m	11/01/2001		28/01/2003	T27	79B	T27	Remove	F	2001	
69P	f	17/01/2001		20/02/2003	C63	79B	C63	Remove	BB	2001	
01P	f	20/03/2001	12/02/2009		21C	79B	21C	Dead	F	2001	
91O	m	14/12/2000			V60	77A	V60	IN CS	R	2001	
39P	m	04/02/2001		04/02/2003	30F	77A	30F	Remove	S	2001	
68O	m	13/02/2001		29/01/2003	N16	77A	N16	Remove	S	2001	
41P	f	27/11/2000		19/02/2003	K79	61D	K79	Remove	BB	2001	
64O	f	17/12/2000		04/02/2003	50F	61D	50F	Remove	CC	2001	
66P	f	26/12/2000		28/01/2003	95B	61B	95B	Remove	BB	2001	
48O	f	11/12/2000		23/01/2003	39A	57D	39A	Remove	CC	2001	
30P	m	26/12/2000		22/01/2003	Z97	56C	Z97	Remove	F	2001	
04P	f	02/01/2001		27/02/2003	S16	56C	S16	Remove	F	2001	
40O	m	05/12/2000	05/02/2002		73B	51A	73B	Dead	F	2001	
31P	m	17/12/2000		22/01/2003	64A	51A	64A	Remove	F	2001	
34P	m	26/12/2000	28/09/2012		79C	51A	79C	Dead	F	2001	
47P	m	01/01/2001		22/01/2003	Z78	51A	?	Remove	F	2001	
55P	f	02/12/2000		28/01/2003	14C	50C	14C	Remove	F	2001	
51O	m	29/11/2000		28/01/2003	93A	49A	93A	Remove	BB	2001	
57O	f	05/12/2000		23/01/2003	B10	49A	B10	Remove	BB	2001	
63O	m	25/12/2000		23/01/2003	T86	49A	T86	Remove	CC	2001	
62O	f	24/01/2001	16/02/2011		Z51	49A	Z51	Dead	KK	2001	
38O	f	03/12/2000		22/01/2003	91E	46D	91E	Remove	LL	2001	
59O	m	24/11/2000		24/01/2003	J01	45A	J01	Remove	BB	2001	
32O	f	05/12/2000		23/01/2003	N86	45A	N86	Remove	HH	2001	
70P	f	13/11/2000		30/01/2003	44B	43A	44B	Remove	EE	2001	
28P	m	02/12/2000	26/03/2002		78A	39C	78A	Dead	LL	2001	
17P	m	18/12/2000		22/01/2003	01B	39C	01B	Remove	F	2001	
14P	m	01/01/2001		22/01/2003	X46	39C	?	Remove	F	2001	
95O	f	05/03/2001		22/01/2003	N05	39C	N05	Remove	F	2001	
10P	m	09/12/2000		28/01/2003	N37	37C	N37	Remove	BB	2001	
44O	m	17/01/2001		23/01/2003	31D	37C	31D	Remove	BB	2001	
82O	m	15/11/2000		29/01/2003	V44	33A	V44	Remove	R	2001	
90O	m	05/12/2000		04/02/2003		33A	S96	Remove	R	2001	
84O	m	10/12/2000	20/03/2002		09F	32C	09F	Dead	EE	2001	
40P	m	18/12/2000		23/01/2003	J41	30C	J41	Remove	V	2001	
60P	f	07/12/2000	02/09/2014		42B	29C	42B	Dead	F	2001	
79O	m	26/11/2000	24/02/2006		Z99	28B	Z99	Dead	S	2001	
61O	m	16/12/2000		04/02/2003	X33	25B	X33	Remove	BB	2001	
45O	m	17/01/2001		29/01/2003	L29	25B	L29	Remove	BB	2001	
72O	m	14/11/2000	17/02/2011		46B	21B	46B	Dead	S	2001	
00P	f	20/12/2000		22/01/2003	62H	20B	62H	Remove	F	2001	
07P	m	09/01/2001		22/01/2003	Z14	20B	Z14	Remove	F	2001	
70O	f	13/11/2000	03/12/2003		O35	17A	O35	Dead	S	2001	
83O	m	01/01/2001	04/04/2002		X37	17A	?	Dead	R	2001	
47O	f	20/03/2001		31/01/2003	Z75	14D	Z75	Remove	CC	2001	
59P	f	01/01/2001		22/01/2003	87D	12E	87D	Remove	F	2001	
96O	f	24/11/2000		30/01/2003	V81	02C	V81	Remove	EE	2001	
39O	m	27/11/2000		22/01/2003	X51	02C	X51	Remove	LL	2001	
08P	m	07/12/2000		22/01/2003	R78	02C	R78	Remove	F	2001	
98O	m	23/12/2000		04/02/2004	78C	02C	78C	Remove	HH	2001	
56P	m	01/12/2000	11/07/2001		Z15	00A	Z15	Dead	F	2001	
I01N20	f	13/11/2000	18/12/2000				N20	Dead	JJ	2001	
i01J71	f	14/11/2000		22/02/2002			J71	Remove	S	2001	
i0105D	m	14/11/2000					05D	Remove	DD	2001	data incomplete
i0138F	f	15/11/2000		15/03/2002			38F	Remove	GG	2001	
i0170B	f	18/11/2000		21/01/2003			70B	Remove	F	2001	
i0043F	f	20/11/2000	31/12/2001				43F	Dead	F	2001	
i01H71	f	20/11/2000		21/01/2003			H71	Remove	F	2001	
i01F38	u	21/11/2000	21/11/2000				F38	Stillbirth	LL	2001	
i01O70	f	21/11/2000		21/01/2003			O70	Remove	F	2001	
i01O75	f	23/11/2000		21/01/2003			O75	Remove	F	2001	
I0125D	f	24/11/2000	06/12/2000				25D	Dead	JJ	2001	
i0155A	f	26/11/2000	31/12/2001				55A	Dead	HH	2001	
i0174C	f	26/11/2000	31/12/2001				74C	Dead	LL	2001	
i0170H	m	27/11/2000		15/03/2002			70H	Remove	GG	2001	
i0147A	f	27/11/2000					47A	Remove	DD	2001	data incomplete
i0074H	m	29/11/2000	30/11/2000				74H	Dead	R	2001	
i0148B	m	29/11/2000		21/01/2003			48B	Remove	F	2001	
i0157A	m	30/11/2000	31/12/2001				57A	Dead	F	2001	
i0138E	m	30/11/2000					38E	Dead	R	2001	data incomplete
i0174B	f	01/12/2000	26/06/2001				74B	Dead	R	2001	
i0174F	m	01/12/2000		08/02/2002			74F	Remove	DD	2001	
I01H02	m	02/12/2000	31/12/2001				H02	Dead	R	2001	
i01K07	m	03/12/2000		21/01/2003			K07	Remove	F	2001	
i0114F	f	04/12/2000		21/01/2003			14F	Remove	LL	2001	
i01K84	f	05/12/2000	31/12/2001				K84	Dead	R	2001	
i01O30	m	05/12/2000	31/12/2001				O30	Dead	CC	2001	
i01S55	f	05/12/2000		06/02/2002			S55	Remove	JJ	2001	
i01V36	m	05/12/2000		21/01/2003			V36	Remove	F	2001	
i0184C	f	06/12/2000		15/03/2002			84C	Remove	DD	2001	
24P	m	06/12/2000		29/01/2003			X60	Remove	S	2001	
I0142B-2	f	07/12/2000	07/06/2001				42B	Dead	F	2001	
i01Z92	f	07/12/2000		08/02/2002			Z92	Remove	DD	2001	
i01S59	m	07/12/2000		21/01/2003			S59	Remove	F	2001	
i01X78	m	07/12/2000					X78	Remove	GG	2001	data incomplete
I0113D	f	08/12/2000	28/12/2000				13D	Dead	BB/CC	2001	
i0182A	f	11/12/2000	03/12/2001				82A	Dead	F	2001	
i01O56	m	11/12/2000					O56	Remove	II	2001	data incomplete
i01V24	m	12/12/2000	31/12/2001				V24	Dead	R	2001	
i01S73	f	13/12/2000	31/12/2001				S73	Dead	R	2001	
i01Z73	m	13/12/2000		15/03/2002			Z73	Remove	GG	2001	
i0104A	m	13/12/2000					04A	Remove	II	2001	data incomplete
i01T03	f	14/12/2000	20/02/2002				T03	Dead	V	2001	
i01V78	m	15/12/2000	31/12/2001				V78	Dead	KK	2001	
i0151B	m	15/12/2000		15/03/2002			51B	Remove	GG	2001	
i01T85	f	16/12/2000	31/12/2001				T85	Dead	S	2001	
i01Z52	m	17/12/2000	31/12/2000				Z52	Dead	JJ	2001	
i01J66	f	17/12/2000	11/10/2001				J66	Dead	J	2001	
i01D82	f	17/12/2000	31/12/2001				D82	Dead	S	2001	
i0171E	m	17/12/2000		31/01/2002			71E	Remove	F	2001	
i01R68	m	17/12/2000		06/03/2002			R68	Remove	F	2001	
i01R79	m	17/12/2000		21/01/2003			R79	Remove	F	2001	
I0129B	f	18/12/2000	31/12/2001				29B	Dead	LL	2001	
I01O69	m	18/12/2000		30/01/2002			O69	Remove	F	2001	
i0191A	f	20/12/2000	31/12/2001				91A	Dead	R	2001	
i0100F	f	20/12/2000		29/01/2002			00F	Remove	F	2001	
I01K81	f	21/12/2000	07/02/2001				K81	Dead	R	2001	
i01N40	m	24/12/2000	08/11/2001				N40	Dead	R	2001	
i01S54	f	25/12/2000	31/12/2001				S54	Dead	R	2001	
i01V82	f	25/12/2000		24/01/2002			V82	Remove	II	2001	
i01G80	m	25/12/2000		15/03/2002			G80	Remove	DD	2001	
i0112H	m	26/12/2000	29/05/2001				12H	Dead	R	2001	
i01Z53	m	26/12/2000	31/12/2001				Z53	Dead	R	2001	
73O	m	26/12/2000	08/08/2007		H45		H45	Dead	R	2001	
i0195A	m	27/12/2000	31/12/2001				95A	Dead	R	2001	
I01J29	u	29/12/2000	17/01/2001				J29	Dead	F	2001	
i0104E	m	31/12/2000		22/02/2002			04E	Remove	F	2001	
i01V91	f	31/12/2000					V91	Remove	EE	2001	data incomplete
i01T28	f	01/01/2001	07/01/2001				T28	Dead	H	2001	
ii01T28	f	01/01/2001	23/01/2001				T28	Dead	H	2001	
i01X37	m	01/01/2001	31/12/2001				X37	Dead	R	2001	
i01X34	m	02/01/2001	10/07/2001				X34	Dead	R	2001	
i01Z07	m	02/01/2001		21/01/2003			Z07	Remove	F	2001	
i0176H	f	05/01/2001	21/02/2001				76H	Dead	H	2001	
i01L97	f	05/01/2001		08/02/2002			L97	Remove	DD	2001	
i01Z72	f	07/01/2001		08/02/2002			Z72	Remove	DD	2001	
i01Z11	u	09/01/2001	15/01/2001				Z11	Dead	F	2001	
i01Z74	m	09/01/2001		15/03/2002			Z74	Remove	GG	2001	
i0132A	u	17/01/2001	07/06/2001				32A	Dead	R	2001	
i01I50	m	17/01/2001	31/12/2001				I50	Dead	HH	2001	
15P	m	17/01/2001		06/02/2003			59A	Remove	F	2001	
i01O43	m	21/01/2001		29/01/2002			O43	Remove	LL	2001	
i0183C	m	21/01/2001		15/03/2002			83C	Remove	GG	2001	
i01L37	f	21/01/2001		15/03/2002			L37	Remove	DD	2001	
i01X46	m	21/01/2001		21/01/2003			X46	Remove	LL	2001	
i0105A	f	22/01/2001					05A	Remove	II	2001	data incomplete
i01R64	m	24/01/2001		21/01/2003			R64	Remove	F	2001	
i01E55	m	25/01/2001	31/12/2001				E55	Dead	BB	2001	
i01L66	m	28/01/2001	01/02/2002				L66	Dead	V	2001	
i01O36	m	29/01/2001		15/03/2002			O36	Remove	DD	2001	
i0134D	f	29/01/2001					34D	Remove	GG	2001	data incomplete
i0128A	m	04/02/2001	31/12/2001				28A	Dead	R	2001	
i01X87	m	04/02/2001	31/12/2001				X87	Dead	F	2001	
i0180A	f	04/02/2001		24/01/2002			80A	Remove	II	2001	
I0130E	m	09/02/2001	09/02/2001				30E	Stillbirth	F	2001	
i0145F	u	12/02/2001	13/03/2001				45F	Dead	K	2001	
